id,name,type,area,description,image1,image2,imageGallery,website,phone,address,amenities,amenities_tags,featured,slug,wordpressUrl,authorName,authorEmail,authorUsername,authorId,publishedDate,modifiedDate,status,commentStatus,pingStatus,originalCategories,originalAttributes,dataConfidence,notes,descriptionSource,amenitiesGuessed,missingFields,directionsLink
1372,HeartRock Retreat & Homestead,Farms & Orchards,Roseland,"Fifteen-acre HeartRock homestead with lodging for up to 15, edible gardens, and retreat spaces minutes from breweries and river access.",https://nelsoncounty.com/wp-content/uploads/2025/04/IMG_3785-1.jpeg,https://nelsoncounty.com/wp-content/uploads/2024/06/Gathered-Threads.jpg,https://nelsoncounty.com/wp-content/uploads/2024/06/Hungry-Hill-Farm.jpg,https://nelsoncounty.com/explore/heartrock-retreat-homestead/,(434) 263-7015,"2808 Glad Road, Schuyler, VA 22969",Fire Pit & Outdoor Gathering Spaces; Main House + Guest House + Tree House; Near Rockfish River & Breweries; Organic Gardens,Fire Pit; River Access; Farm Experience; Local Produce,FALSE,heartrockretreat,https://nelsoncounty.com/explore/heartrockretreat/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2025-04-17,publish,closed,closed,Farms & Orchards; Road Trips>Roseland,,medium,Guest capacity and amenities taken from HeartRock description; direct booking contact pending (Nov 2025).,ReDeer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=2808%20Glad%20Road%2C%20Schuyler%2C%20VA%2022969
1378,Hungry Hill Farm,Activities,Shipman,"Honey-centric Hungry Hill Farm offering raw honey, bee supplies, mushroom workshops, and farm tours by appointment.",https://nelsoncounty.com/wp-content/uploads/2024/06/Hungry-Hill-Farm.jpg,,,https://nelsoncounty.com/explore/hungry-hill-farm/,(434) 263-5336,"89 Williamstown Road, Shipman, VA 22971",Raw Honey Sales; Beekeeping Supplies; Farm Tours & Workshops; Year-Round Appointments,Retail Shop; Activities,FALSE,hungry-hill-farm,https://nelsoncounty.com/explore/hungry-hill-farm/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,All (Play)>Activities; Farms & Orchards; All (Play)>Kids Activities; All (Play)>Outdoor Adventures; Road Trips>Shipman,,medium,Services pulled from Nelson County listing and farm communications (Nov 2025).,Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=89%20Williamstown%20Road%2C%20Shipman%2C%20VA%2022971
1384,Inglewood Fine Meats,Farms & Orchards,Arrington,Inglewood Fine Meats raises verified all-natural Black Angus beef and Dorset lamb on chemical-free pastures in Arrington.,https://nelsoncounty.com/wp-content/uploads/2024/06/Inglewood-Fine-Meats.jpg,,,https://nelsoncounty.com/explore/inglewood-fine-meats/,(434) 365-0028,"4638 Variety Mills Road, Arrington, VA 22922",All-Natural Black Angus Beef; Dorset Lamb; Chemical-Free Pastures; Direct Farm Orders,Farm Experience; Local Produce,FALSE,inglewood-fine-meats,https://nelsoncounty.com/explore/inglewood-fine-meats/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,All (Play); Road Trips>Arrington; Farms & Orchards,,medium,Operations described in Nelson County profile; verified natural program referenced on farm site (Nov 2025).,Inglewood Fine Meats Inglewood Farm Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=4638%20Variety%20Mills%20Road%2C%20Arrington%2C%20VA%2022922
1387,Lost Point Farm,Farms & Orchards,Arrington,Small herb and produce farm perched over the Tye River supplying chemical-free harvests to the Arrington community by appointment.,https://nelsoncounty.com/wp-content/uploads/2024/06/Lost-Point-Farm.jpg,,,https://nelsoncounty.com/explore/lost-point-farm/,(434) 263-7015,"Arrington, VA 22922",Chemical-Free Produce; Herb Gardens; Appointment Pickup; Scenic Tye River Overlook,River Access; Farm Experience; Local Produce,FALSE,lost-point-farm,https://nelsoncounty.com/explore/lost-point-farm/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,Road Trips>Arrington; Farms & Orchards,,low,Limited published info; rely on Nelson County blurb until direct farm contact is confirmed (Nov 2025).,Inglewood Farm Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=Arrington%2C%20VA%2022922
1390,One Forest,Activities,Nellysford,Proposed forest-based education and wellness space in Nellysford emphasizing nature play and outdoor learning; listing currently in development.,https://nelsoncounty.com/wp-content/uploads/2024/06/Lost-Point-Farm.jpg,,,https://nelsoncounty.com/?post_type=portfolio&p=1390,,"Nellysford, VA 22958",Outdoor Learning Concept; Nature Play Vision; Community Programming (planned); Status: In Development,Activities,FALSE,one-forest,https://nelsoncounty.com/?post_type=portfolio&p=1390,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,draft,open,closed,All (Play)>Activities; Farms & Orchards; All (Play)>Kids Activities; Road Trips>Nellysford,,low,WordPress entry remains draft with limited public details; confirm status with Nelson County tourism before publishing (Nov 2025).,Inglewood Farm Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
1392,Pharsalia,Farms & Orchards,Tyro,"Historic 1814 Pharsalia estate hosting weddings, group tours, and floral workshops amid working orchards at the foot of dePriest Mountain.",https://nelsoncounty.com/wp-content/uploads/2024/06/Pharsalia-Farm-Events.jpg,,,https://nelsoncounty.com/explore/pharsalia/,(434) 277-5231,"2333 Pharsalia Road, Tyro, VA 22976",Historic Event Venue; Flower Workshops; By-Appointment Tours; Mountain Orchard Setting,Event Venue; Historic Setting; Retail Shop; Farm Experience; Local Produce,FALSE,pharsalia,https://nelsoncounty.com/explore/pharsalia/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,Farms & Orchards; All (Play)>Attractions>Museums & Heritage; Road Trips>Tyro,,high,Venue services confirmed via Pharsalia schedules and Nelson County tourism listing (Nov 2025).,Inglewood Farm Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=2333%20Pharsalia%20Road%2C%20Tyro%2C%20VA%2022976
1395,Robinia Institute,Farms & Orchards,Wingina,"Robinia Institute at Timshel Wildland offers regenerative agriculture education, grazing intensives, and consulting on a 400-acre conservation site.",https://nelsoncounty.com/wp-content/uploads/2024/06/Robinia-Institute.jpg,,,https://nelsoncounty.com/explore/robinia-institute/,(330) 310-1475,"530 James River Road, Wingina, VA 24599",Regenerative Ag Education; Grazing Workshops; Conservation Consulting; Demonstration Wildland,Retail Shop; Farm Experience; Local Produce,FALSE,robinia-institute,https://nelsoncounty.com/explore/robinia-institute/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,Farms & Orchards; Road Trips>Wingina,,medium,Program mission taken from Robinia Institute overview and Nelson County profile (Nov 2025).,Inglewood Farm Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=530%20James%20River%20Road%2C%20Wingina%2C%20VA%2024599
1400,Rose Isle Farm,Farms & Orchards,Roseland,"Rose Isle Farm partners with Blue Mountain Barrel House to raise “beer-fed” beef on pasture, offering direct sales by appointment.",https://nelsoncounty.com/wp-content/uploads/2024/06/Rose-Isle-Farm.jpg,,,https://nelsoncounty.com/explore/rose-isle-farm/,(434) 277-8574,"329 Crabtree Falls Highway, Roseland, VA 22967",Beer-Fed Beef Program; Pasture-Raised Cattle; Direct Order Pickups; Brewery Partnership,Craft Beer; Farm Experience; Local Produce,FALSE,rose-isle-farm,https://nelsoncounty.com/explore/rose-isle-farm/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,Farms & Orchards; Road Trips>Roseland,,medium,Farm story sourced from Nelson County write-up; call ahead remains required (Nov 2025).,Rose Isle Farm Inglewood Farm Deer Creek Farm Montebello Fish Hatchery Veritas Vineyards & Winery Mountain and Vine Winery Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=329%20Crabtree%20Falls%20Highway%2C%20Roseland%2C%20VA%2022967
1406,Seamans’ Orchard,Activities,Roseland,"Fourth-generation Seamans’ Orchard with pick-your-own strawberries, blueberries, cherries, and weekend fall apple events in Roseland.",https://nelsoncounty.com/wp-content/uploads/2024/06/Seamans-Orchard.jpg,,,https://nelsoncounty.com/explore/seamans-orchard/,(434) 277-8130,"415 Dark Hollow Road, Roseland, VA 22967",Pick-Your-Own Berries & Apples; Farm Market Weekends; Mountain Views; Family-Friendly Activities,Market; Mountain Views; Family Friendly; Activities,FALSE,seamans-orchard,https://nelsoncounty.com/explore/seamans-orchard/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,All (Play)>Activities; Farms & Orchards; All (Play)>Kids Activities; Road Trips>Roseland,,high,Seasonal offerings confirmed via Seamans’ Orchard calendar and Nelson County profile (Nov 2025).,Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=415%20Dark%20Hollow%20Road%2C%20Roseland%2C%20VA%2022967
1409,Silver Creek and Seamans’ Orchards,Activities,Roseland,"Silver Creek & Seamans’ Orchards packing shed selling heirloom apple varieties plus cider, apple butter, honey, and pumpkins.",https://nelsoncounty.com/wp-content/uploads/2024/06/Silver-Creek-and-Seamans-Orchards.jpg,,,https://nelsoncounty.com/explore/silver-creek-and-seamans-orchards/,(434) 277-5824,"5529 Crabtree Falls Highway, Tyro, VA 22976",Heirloom Apple Varieties; Fresh Cider & Apple Butter; Honey & Local Goods; Festival Weekends,Hard Cider; Activities,FALSE,silver-creek-and-seamans-orchards,https://nelsoncounty.com/explore/silver-creek-and-seamans-orchards/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,All (Play)>Activities; Farms & Orchards; All (Play)>Kids Activities; Road Trips>Roseland,,high,Product mix verified via Nelson County orchard listing (Nov 2025).,Silver Creek and Seamans’ Orchards Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=5529%20Crabtree%20Falls%20Highway%2C%20Tyro%2C%20VA%2022976
1412,Silver Creek Orchards,Activities,Tyro,Seventh-generation Silver Creek Orchards opens for pick-your-own apples on select weekends with more than 20 varieties and scenic mountain views.,https://nelsoncounty.com/wp-content/uploads/2024/06/Silver-Creek-Orchards.jpg,,,https://nelsoncounty.com/explore/silver-creek-orchards/,(434) 277-5865,"3679 Pharsalia Road, Tyro, VA 22976",Pick-Your-Own Apple Weekends; 20+ Apple Varieties; Family Farm Experience; Mountain Orchard Views,Event Venue; Mountain Views; Activities,FALSE,silver-creek-orchards,https://nelsoncounty.com/explore/silver-creek-orchards/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,All (Play)>Activities; Farms & Orchards; All (Play)>Kids Activities; Road Trips>Tyro,,high,Event weekends and varieties pulled from Silver Creek orchard schedule (Nov 2025).,Silver Creek and Seamans’ Orchards Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=3679%20Pharsalia%20Road%2C%20Tyro%2C%20VA%2022976
1415,Silver Fox Lavender Farm,Activities,Nellysford,"Silver Fox Lavender Farm hosts June lavender festival weekends, farm workshops, yoga, and a barn venue for micro weddings and events.",https://nelsoncounty.com/wp-content/uploads/2024/06/Silver-Fox-Lavender-Farm.jpg,,,https://nelsoncounty.com/explore/silver-fox-lavender-farm/,(540) 903-2750,"877 Glenthorne Loop, Nellysford, VA 22958",June Lavender Festival; Farm Workshops & Yoga; Post & Beam Barn Venue; Handmade Lavender Products,Retail Shop; Activities,FALSE,silver-fox-lavender-farm,https://nelsoncounty.com/explore/silver-fox-lavender-farm/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,All (Play)>Activities; Farms & Orchards; Road Trips>Nellysford,,medium,Programming from Nelson County listing and farm announcements (Nov 2025).,Silver Fox Lavender Farm Silver Creek and Seamans’ Orchards Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=877%20Glenthorne%20Loop%2C%20Nellysford%2C%20VA%2022958
1422,The Apple Shed,Farms & Orchards,Lovingston,"Roadside Apple Shed market south of Lovingston selling apples, pumpkins, fruit butters, oysters, and holiday trees plus small chapel weddings.",https://nelsoncounty.com/wp-content/uploads/2024/06/The-Apple-Shed.jpg,,,https://nelsoncounty.com/explore/the-apple-shed/,(434) 263-8843,"14815 Thomas Nelson Highway, Lovingston, VA 22949",Seasonal Apple Market; Pumpkins & Christmas Trees; Fruit Butters & Local Meats; Apple Chapel Micro Weddings,Market; Farm Experience; Local Produce,FALSE,the-apple-shed,https://nelsoncounty.com/explore/the-apple-shed/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-13,publish,open,closed,Farms & Orchards; Road Trips>Lovingston; Road Trips>Nelson 29,,medium,Offerings compiled from Nelson County market description (Nov 2025).,Silver Fox Lavender Farm Silver Creek and Seamans’ Orchards Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=14815%20Thomas%20Nelson%20Highway%2C%20Lovingston%2C%20VA%2022949
1425,Tinkerland Farm,Farms & Orchards,Roseland,Chestnut-focused Tinkerland Farm sells pre-picked and pick-your-own chestnuts along Route 151 each October in Roseland.,https://nelsoncounty.com/wp-content/uploads/2024/06/Tinkerland-Farm.jpg,,,https://nelsoncounty.com/explore/tinkerland-farm/,(434) 277-3600,"Bryant Lane & Route 151, Roseland, VA 22967",Pick-Your-Own Chestnuts; Pre-Bagged Farm Stand; Seasonal October Hours; Family-Run Orchard,Farm Experience; Local Produce,FALSE,tinkerland-farm,https://nelsoncounty.com/explore/tinkerland-farm/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,Farms & Orchards; Road Trips>Roseland,,medium,Pricing and operations pulled from Nelson County chestnut season announcement (Nov 2025).,Tinkerland Farm Silver Fox Lavender Farm Silver Creek and Seamans’ Orchards Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=Bryant%20Lane%20%26%20Route%20151%2C%20Roseland%2C%20VA%2022967
1428,Turnip the Beets Farm,Farms & Orchards,Gladstone,"Turnip the Beets Farm grows chemical-free flowers and produce, offering CSA deliveries, farmers market booths, and event florals.",https://nelsoncounty.com/wp-content/uploads/2024/06/Turnip-the-Beets-Farm.jpg,,,https://nelsoncounty.com/explore/turnip-the-beets-farm/,(434) 944-9467,"110 Boltons Place, Gladstone, VA 24553",Sustainably Grown Flowers & Produce; Farmers Market Booths; Weekly Deliveries; Event Florals & Wholesale,Market; Event Venue; Farm Experience; Local Produce,FALSE,turnip-the-beets-farm,https://nelsoncounty.com/explore/turnip-the-beets-farm/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,Farms & Orchards; Road Trips>Gladstone,,medium,Service offerings collected from farm profile and social updates (Nov 2025).,Turnip the Beets Farm Tinkerland Farm Silver Fox Lavender Farm Silver Creek and Seamans’ Orchards Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=110%20Boltons%20Place%2C%20Gladstone%2C%20VA%2024553
1431,Virginia Chestnuts,Farms & Orchards,Shipman,Virginia Chestnuts orchard in Shipman producing locally grown nuts and value-added chestnut products for seasonal pickup.,https://nelsoncounty.com/wp-content/uploads/2024/06/Virginia-Chestnuts.jpg,,,https://nelsoncounty.com/explore/virginia-chestnuts/,(434) 277-3600,"5990 Wheeler Cove Road, Shipman, VA 22971",Locally Grown Chestnuts; Seasonal Farm Stand; Value-Added Chestnut Products; Family-Run Orchard,Farm Experience; Local Produce,FALSE,virginia-chestnuts,https://nelsoncounty.com/explore/virginia-chestnuts/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,Farms & Orchards; Road Trips>Shipman,,medium,Details referenced from Nelson County chestnut grower listing (Nov 2025).,Turnip the Beets Farm Tinkerland Farm Silver Fox Lavender Farm Silver Creek and Seamans’ Orchards Smokin’ Barrel Restaurant Giuseppe’s Restaurant Fire & Frost Wood Fired Bakehouse Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=5990%20Wheeler%20Cove%20Road%2C%20Shipman%2C%20VA%2022971
1441,Kids in Parks: Rockfish River Trailhead,Hikes & Trails,Nellysford,"Kids in Parks TRACK Trail loop along the Rockfish River featuring story walk signage, riparian habitats, and a flat one-mile family route.",https://nelsoncounty.com/wp-content/uploads/2024/06/Rockfish-Valley.jpg,,,https://nelsoncounty.com/explore/kids-in-parks-rockfish-river-trailhead/,(434) 226-0446,"Rockfish River Trailhead, 1368 Rockfish Valley Highway, Nellysford, VA 22958",Self-Guided Adventure Brochures; Storywalk Nature Panels; Riverside Wildlife Viewing; Trail Access,Guided Experiences; Hiking; River Access; Hiking - Easy,FALSE,kids-in-parks-rockfish-river-trailhead,https://nelsoncounty.com/explore/kids-in-parks-rockfish-river-trailhead/,josh,iamjwal@gmail.com,josh,1,2024-06-12,2024-06-12,publish,open,closed,All (Play)>Outdoor Adventures>Hikes & Trails; All (Play)>Kids Activities; Road Trips>Nellysford,Easy,high,Trail features verified with Kids in Parks materials and Rockfish Valley Foundation resources (Nov 2025).,Blue Mountain Brewery Basic Necessities,,,https://www.google.com/maps/dir/?api=1&destination=Rockfish%20River%20Trailhead%2C%201368%20Rockfish%20Valley%20Highway%2C%20Nellysford%2C%20VA%2022958
