id,name,type,area,description,image1,image2,image3,website,phone,address,amenities,featured,slug,authorName,publishedDate,modifiedDate,status,directionsLink,detailedDescription,externalWebsite
1251,Valley Road Vineyards,Vineyards & Wineries,Afton,"Route 151 gateway winery founded by friends in 2015, featuring lawn seating, an events pavilion, and Rockfish Valley views. The tasting room pours approachable blends and guided flights at the base of Afton Mountain.",https://ik.imagekit.io/OE/nelson-county/Valley-Road-Vineyards.jpg,,,https://www.valleyroadwines.com/,(540) 456-6350,"9264 Critzers Shop Road, Afton, VA 22920",Tastings; Wine,FALSE,valley-road-vineyards,josh,2024-06-10,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=9264%20Critzers%20Shop%20Road%2C%20Afton%2C%20VA%2022920,"Route 151 gateway winery founded by friends in 2015, featuring lawn seating, an events pavilion, and Rockfish Valley views. The tasting room pours approachable blends and guided flights at the base of Afton Mountain.",https://www.valleyroadwines.com/
1254,Veritas Vineyards & Winery,Vineyards & Wineries,Afton,"Family-run estate on the slopes of the Blue Ridge crafting classic Bordeaux-style and sparkling wines. Veritas pairs an elegant tasting room and lawn with weddings, concerts, and farm-to-table dining at The Farmhouse.",https://ik.imagekit.io/OE/nelson-county/Veritas-Vineyards-Winery.jpg,,,https://veritaswines.com/,(540) 456-8000,"151 Veritas Lane, Afton, VA 22920",Wine; Tastings; Outdoor Seating; Scenic Views,FALSE,veritas-vineyards-winery,josh,2024-06-10,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=151%20Veritas%20Lane%2C%20Afton%2C%20VA%2022920,"Family-run estate on the slopes of the Blue Ridge crafting classic Bordeaux-style and sparkling wines. Veritas pairs an elegant tasting room and lawn with weddings, concerts, and farm-to-table dining at The Farmhouse.",https://veritaswines.com/
1331,Quarry Gardens at Schuyler,Attractions,Schuyler,"Restored soapstone quarries transformed into 40-acre native plant gardens with two miles of trails, habitat galleries, and guided ecology tours.",https://ik.imagekit.io/OE/nelson-county/Quarry-Gardens-at-Schuyler.jpg,,,https://nelsoncounty.com/explore/quarry-gardens-at-schuyler/,(434) 939-1005,"1643 Salem Road, Schuyler, VA 22969",,FALSE,quarry-gardens-at-schuyler,josh,2024-06-11,2024-06-11,publish,https://www.google.com/maps/dir/?api=1&destination=1643%20Salem%20Road%2C%20Schuyler%2C%20VA%2022969,"Restored soapstone quarries transformed into 40-acre native plant gardens with two miles of trails, habitat galleries, and guided ecology tours.",
1334,Montebello Fish Hatchery,Attractions,Kids Activities,"State trout hatchery near Crabtree Falls offering educational tours, pollinator plots, and a nature trail adjacent to mountain hiking hubs.",https://ik.imagekit.io/OE/nelson-county/Montebello-Fish-Hatchery.jpg,,,https://nelsoncounty.com/explore/montebello-fish-hatchery/,(540) 377-2418,"359 Fish Hatchery Lane, Montebello, VA 24464",Hiking,FALSE,montebello-fish-hatchery,josh,2024-06-11,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=359%20Fish%20Hatchery%20Lane%2C%20Montebello%2C%20VA%2024464,"State trout hatchery near Crabtree Falls offering educational tours, pollinator plots, and a nature trail adjacent to mountain hiking hubs.",
1339,Walton’s Mountain Museum,Museums & Heritage,Schuyler,"Museum honoring “The Waltons” with recreated TV sets, memorabilia, and a short film inside the Schuyler schoolhouse that inspired the show.",https://ik.imagekit.io/OE/nelson-county/Waltons-Mountain-Museum.jpg,,,https://nelsoncounty.com/explore/waltons-mountain-museum/,(434) 831-2000,"6484 Rockfish River Road, Schuyler, VA 22969",Retail; Seasonal Menu,FALSE,waltons-mountain-museum,josh,2024-06-11,2024-06-11,publish,https://www.google.com/maps/dir/?api=1&destination=6484%20Rockfish%20River%20Road%2C%20Schuyler%2C%20VA%2022969,"Museum honoring “The Waltons” with recreated TV sets, memorabilia, and a short film inside the Schuyler schoolhouse that inspired the show.",
1348,Big Arms Farm,Farms & Orchards,Lovingston,"Market farm known for cut flowers, heirloom produce, and grass-fed beef with bouquets and specialty goods at the Nelson Farmers Market.",https://ik.imagekit.io/OE/nelson-county/Big-Arms-Farm.jpg,,,https://nelsoncounty.com/explore/big-arms-farm/,(434) 263-7015,"Nelson Farmers Market Cooperative, 868 Front Street, Lovingston, VA 22949",Market; Farm; Local Ingredients,FALSE,big-arms-farm,josh,2024-06-11,2024-06-11,publish,https://www.google.com/maps/dir/?api=1&destination=Nelson%20Farmers%20Market%20Cooperative%2C%20868%20Front%20Street%2C%20Lovingston%2C%20VA%2022949,"Market farm known for cut flowers, heirloom produce, and grass-fed beef with bouquets and specialty goods at the Nelson Farmers Market.",
1352,Caldwell Farms,Farms & Orchards,Lovingston,Appointment-only U-pick flower farm in Stagebridge offering curated seasonal blooms with private design sessions.,https://ik.imagekit.io/OE/nelson-county/Caldwell-Farms.jpg,,,https://nelsoncounty.com/explore/caldwell-farms/,(770) 401-0390,"394 Stagebridge Road, Lovingston, VA 24590",Seasonal Menu; Retail; Farm; Local Ingredients,FALSE,caldwell-farms,josh,2024-06-11,2024-06-11,publish,https://www.google.com/maps/dir/?api=1&destination=394%20Stagebridge%20Road%2C%20Lovingston%2C%20VA%2024590,Appointment-only U-pick flower farm in Stagebridge offering curated seasonal blooms with private design sessions.,
1355,Davis Creek Farm,Farms & Orchards,Lovingston,"Holistic Davis Creek Farm raises heritage livestock on 60 mountain acres with farm stays, workshops, and by-appointment experiences.",https://ik.imagekit.io/OE/nelson-county/Davis-Creek-Farm.jpg,,,https://nelsoncounty.com/explore/davis-creek-farm/,(434) 249-4333,"4670 Davis Creek Lane, Lovingston, VA 22949",Farm; Local Ingredients,FALSE,davis-creek-farm,josh,2024-06-11,2024-06-11,publish,https://www.google.com/maps/dir/?api=1&destination=4670%20Davis%20Creek%20Lane%2C%20Lovingston%2C%20VA%2022949,"Holistic Davis Creek Farm raises heritage livestock on 60 mountain acres with farm stays, workshops, and by-appointment experiences.",
1358,Deer Creek Farm,Farms & Orchards,Roseland,"Family cattle and lamb farm in Lowesville providing custom beef and lamb shares by whole, half, or quarter.",https://ik.imagekit.io/OE/nelson-county/Deer-Creek-Farm.jpg,,,https://nelsoncounty.com/explore/deer-creek-farm/,(434) 277-9104,"3764 Lowesville Road, Lowesville, VA 22967",Order Pickup; Farm; Local Ingredients,FALSE,deer-creek-farm,josh,2024-06-11,2024-06-11,publish,https://www.google.com/maps/dir/?api=1&destination=3764%20Lowesville%20Road%2C%20Lowesville%2C%20VA%2022967,"Family cattle and lamb farm in Lowesville providing custom beef and lamb shares by whole, half, or quarter.",
1361,Edible Landscaping,Farms & Orchards,Afton,"Nursery specializing in edible landscaping plants—fruit trees, berries, vines, and herbs—grown without herbicides and shipped nationwide.",https://ik.imagekit.io/OE/nelson-county/Edible-Landscaping.jpg,,,https://nelsoncounty.com/explore/edible-landscaping/,(434) 361-9134,"361 Spirit Ridge Lane, Afton, VA 22920",Organic; Order Pickup; Farm; Local Ingredients,FALSE,edible-landscaping,josh,2024-06-12,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=361%20Spirit%20Ridge%20Lane%2C%20Afton%2C%20VA%2022920,"Nursery specializing in edible landscaping plants—fruit trees, berries, vines, and herbs—grown without herbicides and shipped nationwide.",
1364,Fitzgerald Farms,Activities,Arrington,"Fitzgerald Farms roadside stand offering summer sweet corn, fall pumpkin picking, and wholesale produce from the Rockfish Valley.",https://ik.imagekit.io/OE/nelson-county/Fitzgerald-Farms.jpg,,,https://nelsoncounty.com/explore/fitzgerald-farms/,(434) 277-8047,"4850 Tye Brook Highway, Arrington, VA 22922",Farm; Desserts,FALSE,fitzgerald-farms,josh,2024-06-12,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=4850%20Tye%20Brook%20Highway%2C%20Arrington%2C%20VA%2022922,"Fitzgerald Farms roadside stand offering summer sweet corn, fall pumpkin picking, and wholesale produce from the Rockfish Valley.",
1368,Fitzgerald’s Orchard,Farms & Orchards,Tyro,"Family orchard near Tyro selling bushels of classic Virginia apples including Fuji, Rome, and Pink Lady each harvest season.",https://ik.imagekit.io/OE/nelson-county/Fitzgeralds-Orchard.jpg,,,https://nelsoncounty.com/explore/fitzgeralds-orchard/,(434) 277-5798,"728 Harpers Creek Lane, Tyro, VA 22976",Seasonal Menu; Farm; Scenic Views; Local Ingredients,FALSE,fitzgeralds-orchard,josh,2024-06-12,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=728%20Harpers%20Creek%20Lane%2C%20Tyro%2C%20VA%2022976,"Family orchard near Tyro selling bushels of classic Virginia apples including Fuji, Rome, and Pink Lady each harvest season.",
1372,HeartRock Retreat & Homestead,Farms & Orchards,Roseland,"Fifteen-acre HeartRock homestead with lodging for up to 15, edible gardens, and retreat spaces minutes from breweries and river access.",https://ik.imagekit.io/OE/nelson-county/IMG_3785-1.jpeg,https://ik.imagekit.io/OE/nelson-county/Gathered-Threads.jpg,https://ik.imagekit.io/OE/nelson-county/Hungry-Hill-Farm.jpg,https://nelsoncounty.com/explore/heartrock-retreat-homestead/,(434) 263-7015,"2808 Glad Road, Schuyler, VA 22969",Outdoor Seating; Beer; Organic; Farm; Local Ingredients,FALSE,heartrockretreat,josh,2024-06-12,2025-04-17,publish,https://www.google.com/maps/dir/?api=1&destination=2808%20Glad%20Road%2C%20Schuyler%2C%20VA%2022969,"Fifteen-acre HeartRock homestead with lodging for up to 15, edible gardens, and retreat spaces minutes from breweries and river access.",
1378,Hungry Hill Farm,Activities,Shipman,"Honey-centric Hungry Hill Farm offering raw honey, bee supplies, mushroom workshops, and farm tours by appointment.",https://ik.imagekit.io/OE/nelson-county/Hungry-Hill-Farm.jpg,,,https://nelsoncounty.com/explore/hungry-hill-farm/,(434) 263-5336,"89 Williamstown Road, Shipman, VA 22971",Farm; Retail,FALSE,hungry-hill-farm,josh,2024-06-12,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=89%20Williamstown%20Road%2C%20Shipman%2C%20VA%2022971,"Honey-centric Hungry Hill Farm offering raw honey, bee supplies, mushroom workshops, and farm tours by appointment.",
1384,Inglewood Fine Meats,Farms & Orchards,Arrington,Inglewood Fine Meats raises verified all-natural Black Angus beef and Dorset lamb on chemical-free pastures in Arrington.,https://ik.imagekit.io/OE/nelson-county/Inglewood-Fine-Meats.jpg,,,https://nelsoncounty.com/explore/inglewood-fine-meats/,(434) 365-0028,"4638 Variety Mills Road, Arrington, VA 22922",Farm; Local Ingredients,FALSE,inglewood-fine-meats,josh,2024-06-12,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=4638%20Variety%20Mills%20Road%2C%20Arrington%2C%20VA%2022922,Inglewood Fine Meats raises verified all-natural Black Angus beef and Dorset lamb on chemical-free pastures in Arrington.,
1387,Lost Point Farm,Farms & Orchards,Arrington,Small herb and produce farm perched over the Tye River supplying chemical-free harvests to the Arrington community by appointment.,https://ik.imagekit.io/OE/nelson-county/Lost-Point-Farm.jpg,,,https://nelsoncounty.com/explore/lost-point-farm/,(434) 263-7015,"Arrington, VA 22922",Order Pickup; Scenic Views; Farm; Local Ingredients,FALSE,lost-point-farm,josh,2024-06-12,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=Arrington%2C%20VA%2022922,Small herb and produce farm perched over the Tye River supplying chemical-free harvests to the Arrington community by appointment.,
1390,One Forest,Activities,Nellysford,Proposed forest-based education and wellness space in Nellysford emphasizing nature play and outdoor learning; listing currently in development.,https://ik.imagekit.io/OE/nelson-county/Lost-Point-Farm.jpg,,,https://nelsoncounty.com/?post_type=portfolio&p=1390,,"Nellysford, VA 22958",Outdoor Seating,FALSE,one-forest,josh,2024-06-12,2024-06-12,draft,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,Proposed forest-based education and wellness space in Nellysford emphasizing nature play and outdoor learning; listing currently in development.,
1392,Pharsalia,Farms & Orchards,Tyro,"Historic 1814 Pharsalia estate hosting weddings, group tours, and floral workshops amid working orchards at the foot of dePriest Mountain.",https://ik.imagekit.io/OE/nelson-county/Pharsalia-Farm-Events.jpg,,,https://nelsoncounty.com/explore/pharsalia/,(434) 277-5231,"2333 Pharsalia Road, Tyro, VA 22976",Events; Farm; Scenic Views; Retail; Local Ingredients,FALSE,pharsalia,josh,2024-06-12,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=2333%20Pharsalia%20Road%2C%20Tyro%2C%20VA%2022976,"Historic 1814 Pharsalia estate hosting weddings, group tours, and floral workshops amid working orchards at the foot of dePriest Mountain.",
1395,Robinia Institute,Farms & Orchards,Wingina,"Robinia Institute at Timshel Wildland offers regenerative agriculture education, grazing intensives, and consulting on a 400-acre conservation site.",https://ik.imagekit.io/OE/nelson-county/Robinia-Institute.jpg,,,https://nelsoncounty.com/explore/robinia-institute/,(330) 310-1475,"530 James River Road, Wingina, VA 24599",Educational; Retail; Farm; Local Ingredients,FALSE,robinia-institute,josh,2024-06-12,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=530%20James%20River%20Road%2C%20Wingina%2C%20VA%2024599,"Robinia Institute at Timshel Wildland offers regenerative agriculture education, grazing intensives, and consulting on a 400-acre conservation site.",
1400,Rose Isle Farm,Farms & Orchards,Roseland,"Rose Isle Farm partners with Blue Mountain Barrel House to raise “beer-fed” beef on pasture, offering direct sales by appointment.",https://ik.imagekit.io/OE/nelson-county/Rose-Isle-Farm.jpg,,,https://nelsoncounty.com/explore/rose-isle-farm/,(434) 277-8574,"329 Crabtree Falls Highway, Roseland, VA 22967",Beer; Farm; Local Ingredients,FALSE,rose-isle-farm,josh,2024-06-12,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=329%20Crabtree%20Falls%20Highway%2C%20Roseland%2C%20VA%2022967,"Rose Isle Farm partners with Blue Mountain Barrel House to raise “beer-fed” beef on pasture, offering direct sales by appointment.",
1406,Seamans’ Orchard,Activities,Roseland,"Fourth-generation Seamans’ Orchard with pick-your-own strawberries, blueberries, cherries, and weekend fall apple events in Roseland.",https://ik.imagekit.io/OE/nelson-county/Seamans-Orchard.jpg,,,https://nelsoncounty.com/explore/seamans-orchard/,(434) 277-8130,"415 Dark Hollow Road, Roseland, VA 22967",Farm; Market; Scenic Views; Family Friendly,FALSE,seamans-orchard,josh,2024-06-12,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=415%20Dark%20Hollow%20Road%2C%20Roseland%2C%20VA%2022967,"Fourth-generation Seamans’ Orchard with pick-your-own strawberries, blueberries, cherries, and weekend fall apple events in Roseland.",
1409,Silver Creek and Seamans’ Orchards,Activities,Roseland,"Silver Creek & Seamans’ Orchards packing shed selling heirloom apple varieties plus cider, apple butter, honey, and pumpkins.",https://ik.imagekit.io/OE/nelson-county/Silver-Creek-and-Seamans-Orchards.jpg,,,https://nelsoncounty.com/explore/silver-creek-and-seamans-orchards/,(434) 277-5824,"5529 Crabtree Falls Highway, Tyro, VA 22976",Cider; Local Ingredients; Events,FALSE,silver-creek-and-seamans-orchards,josh,2024-06-12,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=5529%20Crabtree%20Falls%20Highway%2C%20Tyro%2C%20VA%2022976,"Silver Creek & Seamans’ Orchards packing shed selling heirloom apple varieties plus cider, apple butter, honey, and pumpkins.",
1412,Silver Creek Orchards,Activities,Tyro,Seventh-generation Silver Creek Orchards opens for pick-your-own apples on select weekends with more than 20 varieties and scenic mountain views.,https://ik.imagekit.io/OE/nelson-county/Silver-Creek-Orchards.jpg,,,https://nelsoncounty.com/explore/silver-creek-orchards/,(434) 277-5865,"3679 Pharsalia Road, Tyro, VA 22976",Farm; Family Friendly; Scenic Views; Events,FALSE,silver-creek-orchards,josh,2024-06-12,2024-06-12,publish,https://www.google.com/maps/dir/?api=1&destination=3679%20Pharsalia%20Road%2C%20Tyro%2C%20VA%2022976,Seventh-generation Silver Creek Orchards opens for pick-your-own apples on select weekends with more than 20 varieties and scenic mountain views.,
